Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2021-12-19,Spider-Man: Far From Home,2019,https://boxd.it/2n2OLt,3,Yes,blu-ray,2021-12-18
2021-12-19,Spider-Man: No Way Home,2021,https://boxd.it/2n5HUT,4,,"amc naperville 16, w/ farris, w/ rami, imax",2021-12-18
2021-12-20,Ghostbusters: Afterlife,2021,https://boxd.it/2ngDBF,2.5,,"amc naperville 16, w/ dad, w/ mom, w/ quinn",2021-12-19
2021-12-21,The Matrix Reloaded,2003,https://boxd.it/2ntfG3,3,,"dvd, w/ dad, w/ mom, w/ quinn",2021-12-20
2021-12-22,Spider-Man: No Way Home,2021,https://boxd.it/2nFvDD,3.5,Yes,"amc naperville 16, w/ dad, w/ mom, w/ quinn",2021-12-21
2021-12-23,Kingsman: The Secret Service,2014,https://boxd.it/2nLp8B,4,Yes,"blu-ray, w/ dad, w/ mom, w/ quinn",2021-12-22
2021-12-23,Kingsman: The Golden Circle,2017,https://boxd.it/2nOC3Z,3,,"blu-ray rental, w/ dad, w/ quinn, library",2021-12-22
2021-12-23,The Matrix Revolutions,2003,https://boxd.it/2nRg3J,2.5,,"dvd, w/ dad, w/ mom, w/ quinn",2021-12-22
2021-12-24,It's a Sin,2021,https://boxd.it/2nXN43,4.5,,hbo max,2021-12-23
2021-12-24,The Matrix Resurrections,2021,https://boxd.it/2o3klB,4,,"amc naperville 16, w/ dad, w/ mom, w/ quinn, imax",2021-12-23
2021-12-24,Listening to Kenny G,2021,https://boxd.it/2o5hg3,4,,"hbo max, w/ dad, w/ mom",2021-12-23
2021-12-25,The Santa Clause 3: The Escape Clause,2006,https://boxd.it/2ocV1V,1.5,Yes,"disney+, w/ dad, w/ mom, w/ quinn",2021-12-24
2021-12-25,Tokyo Godfathers,2003,https://boxd.it/2of5GN,4.5,,"hoopla, w/ dad, w/ mom, w/ quinn",2021-12-24
2021-12-26,A Christmas Story,1983,https://boxd.it/2ooM3H,4,Yes,"hbo max, w/ dad, w/ mom, w/ quinn",2021-12-25
2021-12-26,The Polar Express,2004,https://boxd.it/2opFfX,3,Yes,"hbo max, w/ dad, w/ mom, w/ quinn",2021-12-25
2021-12-26,Encanto,2021,https://boxd.it/2oxu3x,3.5,,"disney+, w/ dad, w/ mom, w/ quinn",2021-12-25
2021-12-26,Punch-Drunk Love,2002,https://boxd.it/2ozlc5,5,Yes,"hbo max, w/ dad, w/ mom",2021-12-25
2021-12-27,Licorice Pizza,2021,https://boxd.it/2oNKn1,3.5,,"music box theater, w/ dad, w/ mom, w/ quinn, 70mm",2021-12-26
2021-12-28,Luca,2021,https://boxd.it/2p0Ec3,3,,"disney+, w/ dad, w/ mom, w/ quinn",2021-12-27
2021-12-29,West Side Story,1961,https://boxd.it/2pefWX,3.5,,"dvd, w/ dad, w/ mom, w/ quinn",2021-12-28
2021-12-29,West Side Story,2021,https://boxd.it/2ph5Q7,4,,"cinemark seven bridges, w/ dad, w/ mom, w/ quinn",2021-12-28
2021-12-30,Red Rocket,2021,https://boxd.it/2pztu1,4.5,,"amc dine-in yorktown 18, me time!",2021-12-29
2021-12-31,Mysterious Object at Noon,2000,https://boxd.it/2pOLvh,3.5,,criterion channel,2021-12-30
2022-01-01,The Tragedy of Macbeth,2021,https://boxd.it/2q81yf,4.5,,"w/ dad, w/ mom, w/ quinn, lake theatre",2021-12-31
2022-01-01,Looper,2012,https://boxd.it/2qbCYP,4,,"netflix, w/ shrey, w/ arnav, at a friend's place",2021-12-31
2022-01-02,Scenes from a Marriage,1973,https://boxd.it/2qgWpb,4.5,,criterion channel,2022-01-01
2022-01-02,The King's Man,2021,https://boxd.it/2qqAzD,3,,"amc naperville 16, w/ dad",2022-01-01
2022-01-04,Memoria,2021,https://boxd.it/2r5mCP,3.5,,"amc river east 21, w/ dad",2022-01-03
2022-01-06,Scream,1996,https://boxd.it/2rCYYb,4.5,Yes,"peacock, w/ dad, w/ quinn",2022-01-05
2022-01-07,Attack of the Hollywood Clichés!,2021,https://boxd.it/2rOZzv,2.5,,"netflix, w/ mom, w/ quinn",2022-01-06
2022-01-08,Saraband,2003,https://boxd.it/2s0FBl,4.5,,"dvd, criterion challenge 2022",2022-01-07
2022-01-09,The Salesman,2016,https://boxd.it/2sjaBn,4,,amazon prime,2022-01-08
2022-01-14,Scream 2,1997,https://boxd.it/2tD5kv,3.5,Yes,"peacock, w/ dad",2022-01-13
2022-01-15,Vantage Point,2008,https://boxd.it/2tOa9p,2,,in class,2022-01-14
2022-01-15,Scream 3,2000,https://boxd.it/2tQFmD,3,,"amazon prime, w/ dad",2022-01-14
2022-01-16,Mirai,2018,https://boxd.it/2u3Ha1,4.5,,netflix,2022-01-15
2022-01-16,Drive My Car,2021,https://boxd.it/2ua3Hj,5,,"gene siskel film center, w/ dad, w/ mom",2022-01-15
2022-01-17,Scream 4,2011,https://boxd.it/2unTdL,2.5,,,2022-01-16
2022-01-17,Scream,2022,https://boxd.it/2uqO2p,3,,"amc naperville 16, dolby, w/ dad",2022-01-16
2022-01-18,Mauvais Sang,1986,https://boxd.it/2uEFxL,4,,hoopla,2022-01-17
2022-01-18,Tenet,2020,https://boxd.it/2uIxCh,3,Yes,"hbo max, w/ dad, w/ mom",2022-01-17
2022-01-19,Angel's Egg,1985,https://boxd.it/2uXcSN,4,,youtube,2022-01-18
2022-01-22,Run Lola Run,1998,https://boxd.it/2vpIxN,4,,in class,2022-01-21
2022-01-22,Klondike,2022,https://boxd.it/2vrQcd,4.5,,"sundance 2022, w/ dad, virtual cinema",2022-01-21
2022-01-22,We Met in Virtual Reality,2022,https://boxd.it/2vtIH7,4,,"sundance 2022, w/ dad, virtual cinema",2022-01-21
2022-01-22,Mija,2022,https://boxd.it/2vvHwL,3.5,,"sundance 2022, w/ dad, w/ mom, virtual cinema",2022-01-21
2022-01-23,Mars One,2022,https://boxd.it/2vBxEx,4,,"sundance 2022, w/ dad, w/ mom, virtual cinema",2022-01-22
2022-01-23,A Love Song,2022,https://boxd.it/2vD0N1,3.5,,"sundance 2022, w/ dad, w/ mom, virtual cinema",2022-01-22
2022-01-23,Nanny,2022,https://boxd.it/2vF93Z,3.5,,"sundance 2022, virtual cinema",2022-01-22
2022-01-23,Sharp Stick,2022,https://boxd.it/2vM2yF,3,,"sundance 2022, virtual cinema",2022-01-22
2022-01-24,Annette,2021,https://boxd.it/2vSe9J,3.5,,amazon prime,2022-01-23
2022-01-24,Master,2022,https://boxd.it/2vVpCD,4,,"sundance 2022, w/ dad, virtual cinema",2022-01-23
2022-01-24,Free Chol Soo Lee,2022,https://boxd.it/2vZnOl,4,,"sundance 2022, w/ dad, w/ mom, virtual cinema",2022-01-23
2022-01-24,Speak No Evil,2022,https://boxd.it/2w0VDt,3,,"sundance 2022, virtual cinema",2022-01-23
2022-01-25,Hatching,2022,https://boxd.it/2wakOJ,4,,"sundance 2022, virtual cinema",2022-01-24
2022-01-25,Emily the Criminal,2022,https://boxd.it/2wbrfD,3,,"sundance 2022, virtual cinema",2022-01-24
2022-01-25,Happening,2021,https://boxd.it/2wcLT1,,,"sundance 2022, virtual cinema",2022-01-24
2022-01-26,Sirens,2022,https://boxd.it/2wkK3f,4,,"sundance 2022, virtual cinema",2022-01-25
2022-01-26,Meet Me in the Bathroom,2022,https://boxd.it/2wncax,3.5,,"sundance 2022, w/ dad, w/ mom, virtual cinema",2022-01-25
2022-01-27,Piggy,2022,https://boxd.it/2wvJ1T,3.5,,"sundance 2022, w/ dad, virtual cinema",2022-01-26
2022-01-27,Three Minutes: A Lengthening,2021,https://boxd.it/2wyIhd,3.5,,"sundance 2022, w/ dad, w/ mom, virtual cinema",2022-01-26
2022-01-30,Safety Last!,1923,https://boxd.it/2x8Bbz,3.5,,"criterion channel, criterion challenge 2022, w/ dad, w/ mom",2022-01-29
2022-01-31,Parallel Mothers,2021,https://boxd.it/2xmhHX,4,,"amc naperville 16, w/ dad, w/ mom",2022-01-30
2022-02-01,The Lady Vanishes,1938,https://boxd.it/2xylUv,4,,"criterion channel, criterion challenge 2022, w/ dad, w/ mom",2022-01-31
2022-02-05,The Life Aquatic with Steve Zissou,2004,https://boxd.it/2yeX3j,4,,"criterion dvd, w/ dad, w/ mom",2022-02-04
2022-02-06,Do the Right Thing,1989,https://boxd.it/2ynBuZ,4.5,,"emagine frankfort, w/ dad, w/ mom",2022-02-05
2022-02-09,Bicycle Thieves,1948,https://boxd.it/2z0N5v,4.5,,"criterion channel, criterion challenge 2022, w/ dad, w/ mom",2022-02-08
2022-02-12,Back to the Future,1985,https://boxd.it/2zrIK3,4,Yes,in class,2022-02-11
2022-02-12,"tick, tick... BOOM!",2021,https://boxd.it/2zwO4n,4,,"netflix, w/ dad, w/ mom",2022-02-11
2022-02-13,Murder on the Orient Express,2017,https://boxd.it/2zENWf,2.5,Yes,"dvd rental, w/ dad, w/ mom, library",2022-02-12
2022-02-13,Death on the Nile,2022,https://boxd.it/2zHEQD,2,,"amc naperville 16, dolby, w/ dad, w/ mom",2022-02-12
2022-02-13,The House,2022,https://boxd.it/2zLCKB,3.5,,netflix,2022-02-12
2022-02-14,The Fallout,2021,https://boxd.it/2zR7kf,4,,hbo max,2022-02-13
2022-02-14,The 400 Blows,1959,https://boxd.it/2zVclF,4,,"criterion challenge 2022, criterion channel, w/ dad, w/ mom",2022-02-13
2022-02-16,High and Low,1963,https://boxd.it/2AhjOj,5,,"criterion challenge 2022, criterion channel, w/ dad",2022-02-15
2022-02-17,Sherlock Jr.,1924,https://boxd.it/2At6iX,,Yes,"youtube, w/ dad, w/ mom",2022-02-16
2022-02-18,The Woman Who Ran,2020,https://boxd.it/2AA5Ul,,,mubi,2022-02-17
2022-02-20,Being the Ricardos,2021,https://boxd.it/2B31Dj,,,"amazon prime, w/ dad, w/ mom",2022-02-19
2022-02-21,Wild at Heart,1990,https://boxd.it/2BgQhz,,,"gene siskel film center, 35mm, w/ oliver",2022-02-20
2022-02-25,The Stanford Prison Experiment,2015,https://boxd.it/2BSZsR,,,in class,2022-02-24
2022-02-26,The Ascent,1977,https://boxd.it/2C4zN9,,,"criterion channel, criterion challenge 2022, w/ dad",2022-02-25
2022-02-27,The Godfather,1972,https://boxd.it/2CikQ1,4.5,,"amc naperville 16, dolby, w/ dad, w/ mom",2022-02-26
2022-02-28,Sorry to Bother You,2018,https://boxd.it/2Codrl,4.5,,"dvd rental, library",2022-02-27
2022-02-28,The Host,2006,https://boxd.it/2Crr3t,4,Yes,"hulu, w/ dad",2022-02-27
2022-03-02,The Batman,2022,https://boxd.it/2COaPB,4.5,,"amc naperville 16, w/ rhys, w/ matt g, early screener, imax",2022-03-01
2022-03-03,Parasite,2019,https://boxd.it/2CVlyZ,5,Yes,"criterion blu-ray, w/ matt g",2022-03-02
2022-03-05,Free Guy,2021,https://boxd.it/2Dj4ij,1.5,,"disney+, w/ dad, w/ mom",2022-03-04
2022-03-06,Columbus,2017,https://boxd.it/2Dq0m1,4.5,Yes,,2022-03-05
2022-03-06,After Yang,2021,https://boxd.it/2Dt0lX,4,,"landmark century centre, w/ dad, w/ mom",2022-03-05
2022-03-06,The Batman,2022,https://boxd.it/2DyLTn,4,Yes,"amc naperville 16, w/ farris, w/ rami, imax",2022-03-05
2022-03-07,Police Story,1985,https://boxd.it/2DLJ5L,4.5,,"criterion challenge 2022, criterion channel, w/ dad, w/ mom, watched while sick",2022-03-06
2022-03-08,La Haine,1995,https://boxd.it/2DSjTz,4.5,,"criterion challenge 2022, criterion blu-ray, w/ dad, watched while sick",2022-03-07
2022-03-10,Atonement,2007,https://boxd.it/2Egn23,3.5,,hbo max,2022-03-09
2022-03-13,Cyrano,2021,https://boxd.it/2EP8oD,2.5,,"amc naperville 16, w/ dad, w/ mom",2022-03-12
2022-03-13,The Mask,1994,https://boxd.it/2ERrHN,4,Yes,"hbo max, w/ farris, w/ arnav, w/ shrey, at a friend's place",2022-03-12
2022-03-14,Turning Red,2022,https://boxd.it/2F6hh1,3.5,,"disney+, w/ dad, w/ mom, w/ quinn",2022-03-13
2022-03-15,Flee,2021,https://boxd.it/2Fj6VF,5,Yes,"tivoli theater, after hours film society, w/ dad, w/ mom, w/ quinn",2022-03-14
2022-03-16,The World's End,2013,https://boxd.it/2FonL3,4.5,,"xfinity, w/ quinn",2022-03-15
2022-03-16,The Witch,2015,https://boxd.it/2Fp8oP,4.5,,"blu-ray, w/ quinn",2022-03-15
2022-03-17,Attica,2021,https://boxd.it/2FCl7X,3.5,,"amazon prime, w/ dad",2022-03-16
2022-03-19,The Innkeepers,2011,https://boxd.it/2FUG0T,3.5,,"peacock, w/ dad",2022-03-18
2022-03-19,The Breakfast Club,1985,https://boxd.it/2FZJSp,3,Yes,"w/ dan, at a friend's place",2022-03-18
2022-03-20,King Richard,2021,https://boxd.it/2G8GhX,3.5,,"amc naperville 16, w/ dad, w/ mom",2022-03-19
2022-03-20,Megamind,2010,https://boxd.it/2G9DOB,3.5,Yes,"imdb tv, w/ dad, w/ mom",2022-03-19
2022-03-30,X,2022,https://boxd.it/2HWO8X,3.5,,"cinemark louis joliet mall, me time!",2022-03-20
2022-03-22,The Power of the Dog,2021,https://boxd.it/2GBVvN,4.5,Yes,"tivoli theater, after hours film society, w/ matt g, w/ rhys",2022-03-21
2022-03-23,Still Walking,2008,https://boxd.it/2GMARl,5,,"criterion blu-ray, criterion challenge 2022, w/ dad, w/ mom",2022-03-22
2022-03-25,Birdman or (The Unexpected Virtue of Ignorance),2014,https://boxd.it/2H3Hw9,5,Yes,in class,2022-03-24
2022-03-26,Spring Breakers,2012,https://boxd.it/2Hffb7,4.5,,"blu-ray, w/ dad",2022-03-25
2022-03-26,Raya and the Last Dragon,2021,https://boxd.it/2HgQY3,3,,"disney+, w/ dad, w/ mom",2022-03-25
2022-03-26,Neon Genesis Evangelion,1995,https://boxd.it/2HioXb,,,netflix,2022-03-25
2022-03-27,The Fugitive,1993,https://boxd.it/2HpOrz,3,,"dvd rental, w/ dad, w/ mom, library",2022-03-26
2022-03-27,Licorice Pizza,2021,https://boxd.it/2HuP9L,3.5,Yes,"cinemark seven bridges, me time!",2022-03-26
2022-03-28,The Lost Daughter,2021,https://boxd.it/2HF7bF,4.5,,"netflix, w/ dad, w/ mom",2022-03-27
2022-03-29,Bad Luck Banging or Loony Porn,2021,https://boxd.it/2HOSJH,3.5,,hulu,2022-03-28
2022-03-29,The Untouchables,1987,https://boxd.it/2HQh8D,3.5,,"hbo max, w/ dad",2022-03-28
2022-03-29,Her,2013,https://boxd.it/2HSU9f,5,Yes,"blu-ray, love this movie more than myself, w/ dad, w/ mom",2022-03-28
2022-03-30,High Fidelity,2000,https://boxd.it/2HZ69X,3.5,,"hbo max, w/ dad, w/ mom",2022-03-29
2022-03-31,The Lego Batman Movie,2017,https://boxd.it/2I73bR,4,Yes,"hbo max, w/ farris, w/ dan, w/ rami, w/ shrey, at a friend's place",2022-03-29
2022-03-31,Dogtooth,2009,https://boxd.it/2Ia7L1,3,Yes,hoopla,2022-03-30
2022-03-31,Neon Genesis Evangelion: The End of Evangelion,1997,https://boxd.it/2IcIvD,5,,"netflix, w/ shrey",2022-03-30
2022-04-01,The Tree of Life,2011,https://boxd.it/2IjZB3,4,,"criterion blu-ray, criterion challenge 2022, w/ mom, w/ dad",2022-03-31
2022-04-03,Swiss Army Man,2016,https://boxd.it/2IDWf9,4,,"blu-ray rental, w/ dad, w/ mom, library",2022-04-02
2022-04-03,The Counterfeiters,2007,https://boxd.it/2IIrad,3,,"criterion challenge 2022, criterion channel, w/ dad, w/ mom",2022-04-02
2022-04-04,Fantastic Beasts and Where to Find Them,2016,https://boxd.it/2IVraN,3,Yes,"hbo max, w/ dad, w/ mom",2022-04-03
2022-04-05,Princess Mononoke,1997,https://boxd.it/2J7kx5,4.5,,"amc naperville 16, w/ dad, ghibli fest",2022-04-04
2022-04-06,Boiling Point,2021,https://boxd.it/2JgLNR,4.5,,"hoopla, w/ dad",2022-04-05
2022-04-09,Memento,2000,https://boxd.it/2JFLpF,4.5,Yes,in class,2022-04-08
2022-04-09,Nightcrawler,2014,https://boxd.it/2JHpg1,3.5,,in class,2022-04-08
2022-04-09,The Eyes of Tammy Faye,2021,https://boxd.it/2JKMeD,3.5,,"hbo max, w/ dad, w/ mom",2022-04-08
2022-04-10,Everything Everywhere All at Once,2022,https://boxd.it/2JXhDN,5,,"amc oakbrook center 12, love this movie more than myself, w/ rhys",2022-04-09
2022-04-11,Everything Everywhere All at Once,2022,https://boxd.it/2K8dnD,5,Yes,"amc naperville 16, w/ dad, w/ mom",2022-04-10
2022-04-12,Sonic the Hedgehog 2,2022,https://boxd.it/2KlzEd,2,,"amc naperville 16, w/ matt g, w/ farris",2022-04-11
2022-04-14,A Scanner Darkly,2006,https://boxd.it/2KB7eX,4,,"dvd rental, w/ dad, library",2022-04-13
2022-04-15,Blue Velvet,1986,https://boxd.it/2KPGaf,4,,"music box theater, me time!, 35mm, david lynch retrospective",2022-04-14
2022-04-16,Memoria,2021,https://boxd.it/2L0UlD,4,Yes,"gene siskel film center, 35mm, w/ rhys",2022-04-15
2022-04-17,Fantastic Planet,1973,https://boxd.it/2L76Ef,3.5,,"criterion channel, criterion challenge 2022, w/ dad",2022-04-16
2022-04-17,The Unbearable Weight of Massive Talent,2022,https://boxd.it/2LeyYr,2,,"cinemark seven bridges, w/ dad, w/ mom, early screener",2022-04-16
2022-04-18,I Stand Alone,1998,https://boxd.it/2LrDan,1.5,,,2022-04-17
2022-04-19,Wings of Desire,1987,https://boxd.it/2LEutB,4,,"gene siskel film center, 35mm, w/ dad, w/ mom",2022-04-18
2022-04-24,Dancer in the Dark,2000,https://boxd.it/2MsWwj,4.5,,youtube,2022-04-23
2022-04-24,The Northman,2022,https://boxd.it/2MwmLP,4,,"amc naperville 16, dolby, w/ dad",2022-04-23
2022-04-26,Clueless,1995,https://boxd.it/2MSRWX,3.5,,hbo max,2022-04-25
2022-04-26,The Worst Person in the World,2021,https://boxd.it/2MUUYB,5,Yes,"tivoli theater, after hours film society, w/ dad, w/ mom",2022-04-25
2022-04-27,Shiva Baby,2020,https://boxd.it/2N34ht,5,Yes,hbo max,2022-04-26
2022-04-30,Girlhood,2014,https://boxd.it/2Nw8QZ,4,,criterion channel,2022-04-29
2022-04-30,The Lighthouse,2019,https://boxd.it/2NxIsh,4.5,Yes,blu-ray,2022-04-29
2022-05-01,Irreversible,2002,https://boxd.it/2NG1LX,1.5,,hoopla,2022-04-30
2022-05-01,The Northman,2022,https://boxd.it/2NJu6l,4.5,Yes,"amc naperville 16, dolby, w/ josh k",2022-04-30
2022-05-02,Brokeback Mountain,2005,https://boxd.it/2NR7wh,4,,"amc dine-in yorktown 18, me time!, read the source material prior",2022-05-01
2022-05-02,Petite Maman,2021,https://boxd.it/2NVmd3,4.5,,"amc river east 21, w/ dad, w/ mom",2022-05-01
2022-05-05,A Beautiful Mind,2001,https://boxd.it/2OlVGB,3,,in class,2022-05-04
2022-05-06,Scream,1996,https://boxd.it/2OvNbb,4.5,Yes,in class,2022-05-05
2022-05-07,Vortex,2021,https://boxd.it/2OK9vv,5,,"amc streets of woodfield 20, me time!",2022-05-06
2022-05-07,Doctor Strange,2016,https://boxd.it/2OMAqr,3,Yes,"disney+, w/ dad, w/ mom",2022-05-06
2022-05-08,Doctor Strange in the Multiverse of Madness,2022,https://boxd.it/2OSXOt,4,,"amc naperville 16, w/ dad, w/ mom, imax",2022-05-07
2022-05-09,Inland Empire,2006,https://boxd.it/2PbONT,4,,"music box theater, w/ rhys",2022-05-08
2022-05-10,The Northman,2022,https://boxd.it/2PngwX,4.5,Yes,"cinemark tinseltown north aurora, w/ quinn",2022-05-09
2022-05-13,"The French Dispatch of the Liberty, Kansas Evening Sun",2021,https://boxd.it/2PMDF9,4.5,Yes,"blu-ray, w/ quinn, watched while sick",2022-05-12
2022-05-14,The Umbrellas of Cherbourg,1964,https://boxd.it/2Q0OIV,4.5,,"criterion challenge 2022, criterion channel, w/ dad, w/ mom, watched while sick",2022-05-13
2022-05-15,Ex Machina,2015,https://boxd.it/2QdTh7,4.5,Yes,"hoopla, watched while sick",2022-05-14
2022-05-18,Just Wright,2010,https://boxd.it/2QKnPR,2,,"tubi, in class",2022-05-17
2022-05-19,Mean Girls,2004,https://boxd.it/2QT83V,3.5,Yes,in class,2022-05-18
2022-05-20,Good Will Hunting,1997,https://boxd.it/2QZ5Or,4,,in class,2022-05-19
2022-05-21,3-Iron,2004,https://boxd.it/2Rfa6V,4,,"tubi, watch for screenplay",2022-05-20
2022-05-22,Annihilation,2018,https://boxd.it/2Rt2Jj,4,Yes,"blu-ray rental, w/ dad, library",2022-05-21
2022-05-23,Everything Everywhere All at Once,2022,https://boxd.it/2RDpaV,5,Yes,"amc naperville 16, me time!",2022-05-22
2022-05-23,Men,2022,https://boxd.it/2RFLll,2.5,,"kendall 11, w/ quinn",2022-05-22
2022-05-24,Zoolander,2001,https://boxd.it/2RQFQ5,2.5,,"netflix, w/ dad",2022-05-23
2022-05-24,Crimes of the Future,1970,https://boxd.it/2RVwcF,2.5,,criterion channel,2022-05-24
2022-05-25,Wendy and Lucy,2008,https://boxd.it/2RZLpx,4.5,,"hoopla, watch for screenplay",2022-05-24
2022-05-29,Top Gun,1986,https://boxd.it/2SEe3P,3,,"netflix, w/ dad, w/ mom",2022-05-28
2022-05-29,Top Gun: Maverick,2022,https://boxd.it/2SG0jt,3.5,,"kendall 11, w/ dad, w/ mom, gdx",2022-05-28
2022-05-30,Columbus,2017,https://boxd.it/2ST5XT,5,Yes,"youtube, watch for screenplay",2022-05-29
2022-05-30,The Double Life of Véronique,1991,https://boxd.it/2SV6GN,,,"saw this under shitty conditions so no review or rating until rewatch, criterion challenge 2022, criterion channel, w/ dad, w/ mom",2022-05-29
2022-06-01,Love,2015,https://boxd.it/2TiomH,2,,,2022-05-31
2022-06-02,Sunday Bloody Sunday,1971,https://boxd.it/2Tovlj,4,,"hoopla, pride month '22",2022-06-01
2022-06-02,The Fly,1986,https://boxd.it/2TqYPL,4.5,,"dvd rental, library",2022-06-01
2022-06-03,Tangerine,2015,https://boxd.it/2Tx5hj,5,Yes,"blu-ray, w/ quinn, pride month '22",2022-06-02
2022-06-03,Crimes of the Future,2022,https://boxd.it/2TAOVz,2.5,,"amc naperville 16, w/ quinn",2022-06-02
2022-06-04,Over the Garden Wall,2014,https://boxd.it/2TKVrh,,,"hbo max, w/ quinn",2022-06-03
2022-06-05,Theorem,1968,https://boxd.it/2TR2Qb,3.5,,"criterion channel, pride month '22",2022-06-04
2022-06-06,Show Me Love,1998,https://boxd.it/2U5pMJ,4,,"youtube, pride month '22, watch for screenplay",2022-06-05
2022-06-07,Beau Travail,1999,https://boxd.it/2UgHHT,4,,"criterion channel, criterion challenge 2022, pride month '22, w/ dad, w/ mom",2022-06-06
2022-06-07,Hoop Dreams,1994,https://boxd.it/2Uls6t,5,Yes,"gene siskel film center, w/ dad, w/ mom, w/ quinn",2022-06-06
2022-06-10,Jurassic Park,1993,https://boxd.it/2UOucL,4,Yes,"hbo max, w/ dad, w/ mom, w/ quinn",2022-06-09
2022-06-10,Spencer,2021,https://boxd.it/2UQ7f7,4.5,Yes,"hulu, w/ dad, w/ mom, watch for screenplay",2022-06-09
2022-06-11,Je Tu Il Elle,1974,https://boxd.it/2UV2h3,4,,"criterion channel, criterion challenge 2022, pride month '22",2022-06-10
2022-06-12,The Lost World: Jurassic Park,1997,https://boxd.it/2VaNpX,2.5,Yes,"hbo max, w/ dad, w/ mom, w/ quinn",2022-06-11
2022-06-14,Hedwig and the Angry Inch,2001,https://boxd.it/2VwE4F,4,,"dvd rental, pride month '22, library",2022-06-13
2022-06-14,Irma Vep,1996,https://boxd.it/2VATur,4,,"hbo max, w/ dad, w/ mom",2022-06-13
2022-06-17,The Idiots,1998,https://boxd.it/2W2PzX,1,,,2022-06-16
2022-06-21,The Bitter Tears of Petra von Kant,1972,https://boxd.it/2WNLCx,4,,"criterion channel, criterion challenge 2022, pride month '22",2022-06-20
2022-06-23,The Thing,1982,https://boxd.it/2Xghcd,4.5,Yes,"amc naperville 16, w/ dad",2022-06-22
2022-06-24,Fish Tank,2009,https://boxd.it/2Xo0Nd,4,Yes,"criterion channel, watch for screenplay",2022-06-23
2022-06-24,Sinister,2012,https://boxd.it/2XrJ1p,3.5,,peacock,2022-06-23
2022-06-25,The Black Phone,2021,https://boxd.it/2XC3gf,2.5,,"kendall 11, w/ josh k",2022-06-24
2022-06-27,Pleasantville,1998,https://boxd.it/2XYuNp,4,,"hulu, w/ dad, w/ mom",2022-06-24
2022-06-30,Unsane,2018,https://boxd.it/2YwmKP,3,,hoopla,2022-06-29
2022-07-01,Obi-Wan Kenobi,2022,https://boxd.it/2YJjz1,3.5,,"disney+, w/ dad, w/ mom, w/ quinn",2022-06-30
2022-07-02,jeen-yuhs: A Kanye Trilogy,2022,https://boxd.it/2YUn1z,4,,"netflix, w/ dad, w/ mom",2022-07-01
2022-07-03,Apollo 10½: A Space Age Childhood,2022,https://boxd.it/2Z1VNr,3,,"netflix, w/ dad, w/ mom, w/ quinn",2022-07-02
2022-07-03,Jackass: The Movie,2002,https://boxd.it/2Z6KGp,3.5,,netflix,2022-07-02
2022-07-03,Jackass Number Two,2006,https://boxd.it/2Z7QEL,3,,,2022-07-03
2022-07-04,Jackass 2.5,2007,https://boxd.it/2ZbK9b,,,netflix,2022-07-03
2022-07-04,Hiroshima Mon Amour,1959,https://boxd.it/2Zl5V9,4.5,,"criterion channel, criterion challenge 2022",2022-07-04
